date,polarity
18/03/2018,0.2000000000
19/03/2018,0.0000000000
20/03/2018,-0.0243546577
21/03/2018,-0.0777777778
22/03/2018,0.1005661006
23/03/2018,-0.0061818182
24/03/2018,-0.0750000000
25/03/2018,0.0000000000
26/03/2018,-0.0017556518
27/03/2018,0.0599567100
28/03/2018,0.2000000000
29/03/2018,0.1166666667
30/03/2018,0.0287337662
31/03/2018,0.5250000000
01/04/2018,0.2307771593
02/04/2018,0.1505627706
03/04/2018,0.0000000000
04/04/2018,-0.0166666667
05/04/2018,0.2500000000
06/04/2018,0.1059848485
07/04/2018,0.5000000000
08/04/2018,-0.0018518519
09/04/2018,0.0944444444
10/04/2018,0.1041666667
11/04/2018,0.1000000000
12/04/2018,0.2833333333
13/04/2018,0.1134863946
14/04/2018,0.0000000000
15/04/2018,-0.0500000000
16/04/2018,0.0466666667
17/04/2018,0.0875000000
18/04/2018,0.4047619048
19/04/2018,0.2569696970
20/04/2018,0.3333333333
21/04/2018,0.2500000000
22/04/2018,0.4000000000
23/04/2018,0.5000000000
24/04/2018,0.0500000000
25/04/2018,0.1600000000
26/04/2018,0.0000000000
27/04/2018,0.0772727273
28/04/2018,0.0000000000
29/04/2018,0.0000000000
30/04/2018,0.0000000000
01/05/2018,0.5000000000
02/05/2018,0.0166666667
03/05/2018,0.8000000000
04/05/2018,0.0986705288
05/05/2018,0.0671666667
06/05/2018,0.3843750000
07/05/2018,-0.1250000000
08/05/2018,0.0000000000
09/05/2018,0.0476190476
10/05/2018,0.0255555556
11/05/2018,0.0732484568
12/05/2018,0.0000000000
13/05/2018,0.2333333333
14/05/2018,0.1347441447
15/05/2018,0.0000000000
16/05/2018,-0.5166666667
17/05/2018,0.2666666667
18/05/2018,-0.0419372294
19/05/2018,0.1500000000
20/05/2018,0.1523402523
21/05/2018,0.1204122137
22/05/2018,0.1493189964
23/05/2018,0.1455599647
24/05/2018,0.1392840608
25/05/2018,0.0213808540
26/05/2018,0.1002553258
27/05/2018,0.0649762935
28/05/2018,0.0833333333
29/05/2018,0.2051256614
30/05/2018,0.1449114583
31/05/2018,0.1234375000
01/06/2018,0.1522878788
02/06/2018,0.0403273810
03/06/2018,0.1417748918
04/06/2018,0.0125000000
05/06/2018,0.2095959596
06/06/2018,0.0500000000
07/06/2018,-0.0106026786
08/06/2018,0.1332175926
09/06/2018,0.0497845118
10/06/2018,0.0982782357
11/06/2018,0.2500000000
12/06/2018,0.0848737374
13/06/2018,-0.0348958333
14/06/2018,0.0000000000
15/06/2018,-0.0347656250
16/06/2018,0.1497186147
17/06/2018,0.0981182359
18/06/2018,0.2250000000
19/06/2018,0.0780314884
20/06/2018,0.0650102513
21/06/2018,0.0045454545
22/06/2018,0.1214569161
23/06/2018,0.0342105263
24/06/2018,0.0833333333
25/06/2018,0.1671696854
26/06/2018,-0.0774147727
27/06/2018,0.1494757448
28/06/2018,0.1668560606
29/06/2018,0.1052083333
30/06/2018,-0.2333333333
01/07/2018,0.0000000000
02/07/2018,0.1750000000
03/07/2018,0.0000000000
04/07/2018,0.2325000000
05/07/2018,0.1391068228
06/07/2018,0.0964773479
07/07/2018,0.0839177489
08/07/2018,0.0790476190
09/07/2018,0.0887500000
10/07/2018,0.1082875458
11/07/2018,0.1899238095
12/07/2018,0.2684583333
13/07/2018,0.1600751880
14/07/2018,0.0866241124
15/07/2018,-0.0200000000
16/07/2018,0.0000000000
17/07/2018,0.0000000000
18/07/2018,0.1400000000
19/07/2018,-0.0666666667
20/07/2018,0.0910511364
21/07/2018,0.1937500000
22/07/2018,0.4000000000
23/07/2018,0.1134902597
24/07/2018,0.1632936508
25/07/2018,0.0280303030
26/07/2018,0.1300000000
27/07/2018,0.0666666667
28/07/2018,0.1750000000
29/07/2018,0.0400000000
30/07/2018,0.0709595960
31/07/2018,0.0384991497
01/08/2018,0.0048677249
02/08/2018,0.1000000000
03/08/2018,0.0000000000
04/08/2018,0.1750000000
05/08/2018,0.1488235294
06/08/2018,0.1295454545
07/08/2018,0.0957359307
08/08/2018,-0.1000000000
09/08/2018,0.2875000000
10/08/2018,0.3268939394
11/08/2018,0.1385333952
12/08/2018,0.1071428571
13/08/2018,0.2285714286
14/08/2018,0.0359375000
15/08/2018,0.0000000000
16/08/2018,0.1000000000
17/08/2018,0.2891071429
18/08/2018,0.4370370370
19/08/2018,0.0000000000
20/08/2018,0.0000000000
21/08/2018,0.0000000000
22/08/2018,0.0000000000
23/08/2018,0.2407053571
24/08/2018,0.0981481481
25/08/2018,-0.0092893218
26/08/2018,0.1265476190
27/08/2018,0.0000000000
28/08/2018,0.1393939394
29/08/2018,0.0000000000
30/08/2018,0.0407407407
31/08/2018,0.2564267677
01/09/2018,0.0000000000
02/09/2018,0.0000000000
03/09/2018,0.6666666667
04/09/2018,0.0000000000
05/09/2018,0.0057440476
06/09/2018,0.0000000000
07/09/2018,0.1232142857
08/09/2018,-0.0040464165
09/09/2018,0.0000000000
10/09/2018,0.0000000000
11/09/2018,0.2734523810
12/09/2018,0.2375000000
13/09/2018,-0.0285714286
14/09/2018,0.1216450216
15/09/2018,0.1000000000
16/09/2018,0.1031250000
17/09/2018,0.1759027778
18/09/2018,0.0972871573
19/09/2018,0.1125000000
20/09/2018,0.1542954758
21/09/2018,-0.5333333333
22/09/2018,0.1670995671
23/09/2018,0.0000000000
24/09/2018,-0.0416666667
25/09/2018,0.0194444444
26/09/2018,0.1552083333
27/09/2018,0.0000000000
28/09/2018,0.0830000000
29/09/2018,0.0833333333
30/09/2018,0.0000000000
01/10/2018,-0.1500000000
02/10/2018,-0.1276455026
03/10/2018,0.0000000000
04/10/2018,0.2458333333
05/10/2018,0.0033154962
06/10/2018,-0.0425925926
07/10/2018,0.2777777778
08/10/2018,0.2125000000
09/10/2018,0.2247594998
10/10/2018,-0.1000000000
11/10/2018,0.0000000000
12/10/2018,0.1128156566
13/10/2018,0.3866666667
14/10/2018,0.2125000000
15/10/2018,0.2406802721
16/10/2018,0.0924621212
17/10/2018,0.0853818800
18/10/2018,0.0833333333
19/10/2018,0.2865909091
20/10/2018,-0.0136904762
21/10/2018,0.0964285714
22/10/2018,0.1706250000
23/10/2018,0.0587500000
24/10/2018,0.0000000000
25/10/2018,0.0800000000
26/10/2018,0.1116582492
27/10/2018,0.1919129721
28/10/2018,0.0000000000
29/10/2018,0.3861111111
30/10/2018,0.0000000000
31/10/2018,0.1509259259
01/11/2018,0.0610389610
02/11/2018,0.0873477564
03/11/2018,0.1553053830
04/11/2018,0.0000000000
05/11/2018,0.0000000000
06/11/2018,0.2150000000
07/11/2018,-0.0004166667
08/11/2018,0.1590909091
09/11/2018,0.1714285714
10/11/2018,0.0818707483
11/11/2018,-0.0750000000
12/11/2018,0.2500000000
13/11/2018,0.0000000000
14/11/2018,0.2343750000
15/11/2018,-0.0109615500
16/11/2018,0.3291666667
17/11/2018,0.0646464646
18/11/2018,0.0000000000
19/11/2018,0.1164115646
20/11/2018,0.0038095238
21/11/2018,0.3750000000
22/11/2018,0.0000000000
23/11/2018,0.0000000000
24/11/2018,0.0000000000
25/11/2018,0.0000000000
26/11/2018,0.1523665224
27/11/2018,0.1250000000
28/11/2018,0.0437500000
29/11/2018,-0.0351190476
30/11/2018,0.1250000000
01/12/2018,0.1613725490
02/12/2018,-0.0729166667
03/12/2018,-0.0389583333
04/12/2018,0.0000000000
05/12/2018,-0.0077551020
06/12/2018,0.0000000000
07/12/2018,0.1018939394
08/12/2018,0.0477678571
09/12/2018,0.1624289773
10/12/2018,0.0000000000
11/12/2018,0.1105828122
12/12/2018,0.0000000000
13/12/2018,0.3750000000
14/12/2018,0.1750000000
15/12/2018,0.1368055556
16/12/2018,0.1085714286
17/12/2018,0.0000000000
18/12/2018,0.0296628788
19/12/2018,0.1594841270
20/12/2018,0.1200000000
21/12/2018,0.0285714286
22/12/2018,0.0470721501
23/12/2018,0.1273358586
24/12/2018,0.0863657407
25/12/2018,0.1261904762
26/12/2018,0.0823450855
27/12/2018,0.1604895105
28/12/2018,0.1836363636
29/12/2018,0.0500000000
30/12/2018,0.0250000000
31/12/2018,0.4079545455
01/01/2019,0.1333333333
02/01/2019,0.0000000000
03/01/2019,0.0775000000
04/01/2019,0.0214285714
05/01/2019,0.1630718954
06/01/2019,-0.0178030303
07/01/2019,0.3283333333
08/01/2019,0.0000000000
09/01/2019,0.0476565657
10/01/2019,0.2138888889
11/01/2019,0.1666666667
12/01/2019,0.2500000000
13/01/2019,0.0000000000
14/01/2019,0.4000000000
15/01/2019,0.1660714286
16/01/2019,0.1520000000
17/01/2019,0.0809523810
18/01/2019,0.1500000000
19/01/2019,-0.0074074074
20/01/2019,0.0000000000
21/01/2019,-0.0402597403
22/01/2019,0.1193750000
23/01/2019,0.0730000000
24/01/2019,0.0000000000
25/01/2019,0.1736111111
26/01/2019,0.4333333333
27/01/2019,0.1984307359
28/01/2019,0.1600000000
29/01/2019,0.0687500000
30/01/2019,0.0158730159
31/01/2019,0.2736026936
01/02/2019,0.0901515873
02/02/2019,0.0800000000
03/02/2019,0.0731060606
04/02/2019,0.1547619048
05/02/2019,0.2500000000
06/02/2019,0.0049603175
07/02/2019,0.1277777778
08/02/2019,0.0939814815
09/02/2019,0.0416666667
10/02/2019,0.5000000000
11/02/2019,0.1287867131
12/02/2019,0.0000000000
13/02/2019,0.2186419753
14/02/2019,0.1511111111
15/02/2019,0.1250000000
16/02/2019,0.0000000000
17/02/2019,0.3014285714
18/02/2019,-0.0500000000
19/02/2019,0.0000000000
20/02/2019,-0.0125000000
21/02/2019,0.1363015873
22/02/2019,0.1652367424
23/02/2019,0.0000000000
24/02/2019,0.0000000000
25/02/2019,0.0666666667
26/02/2019,0.2488624339
27/02/2019,0.0363636364
28/02/2019,0.1750000000
01/03/2019,0.1274907407
02/03/2019,0.1160196248
03/03/2019,0.0987959957
04/03/2019,0.0611111111
05/03/2019,0.0714285714
06/03/2019,0.1041666667
07/03/2019,0.2753386845
08/03/2019,0.1222222222
09/03/2019,0.1380291005
10/03/2019,0.0000000000
11/03/2019,0.1166666667
12/03/2019,0.0078125000
13/03/2019,0.0000000000
14/03/2019,0.1045238095
15/03/2019,0.0000000000
16/03/2019,0.0510416667
17/03/2019,0.0566433802
18/03/2019,0.0000000000
19/03/2019,-0.0789583333
20/03/2019,0.2086309524
21/03/2019,0.2018518519
22/03/2019,0.3549494949
23/03/2019,0.0857142857
24/03/2019,0.0777777778
25/03/2019,0.2166666667
26/03/2019,0.1878983516
27/03/2019,0.2333333333
28/03/2019,0.2800000000
29/03/2019,0.2803727679
30/03/2019,0.0330203533
31/03/2019,-0.0900000000
01/04/2019,0.0591614907
02/04/2019,-0.0222222222
03/04/2019,0.0170000000
04/04/2019,0.1981481481
05/04/2019,0.1963392857
06/04/2019,0.0586309524
07/04/2019,0.3285714286
08/04/2019,-0.0027777778
09/04/2019,0.3600000000
10/04/2019,0.1211965812
11/04/2019,0.3812500000
12/04/2019,0.1302700922
13/04/2019,0.1075358852
14/04/2019,0.0423469388
15/04/2019,0.0910714286
16/04/2019,0.1483838384
17/04/2019,0.1800000000
18/04/2019,0.0000000000
19/04/2019,0.1126649560
20/04/2019,-0.0250000000
21/04/2019,-0.0943181818
22/04/2019,0.3050000000
23/04/2019,0.0605019755
24/04/2019,0.1001010101
25/04/2019,0.0222222222
26/04/2019,0.2072916667
27/04/2019,0.1982142857
28/04/2019,0.1402777778
29/04/2019,0.0437045455
30/04/2019,0.1000000000
01/05/2019,0.1000000000
02/05/2019,0.0000000000
03/05/2019,0.1318181818
04/05/2019,0.2833333333
05/05/2019,0.0591111111
06/05/2019,0.1005515318
07/05/2019,0.1327886905
08/05/2019,0.0923719958
09/05/2019,0.0501359494
10/05/2019,0.1692613636
11/05/2019,0.1297979798
12/05/2019,0.2973214286
13/05/2019,0.0500000000
14/05/2019,0.0000000000
15/05/2019,0.0831349206
16/05/2019,0.1319940476
17/05/2019,0.1327801828
18/05/2019,0.0892113095
19/05/2019,0.1520833333
20/05/2019,0.0000000000
21/05/2019,0.1348958333
22/05/2019,0.0000000000
23/05/2019,0.0492485380
24/05/2019,0.1287890061
25/05/2019,0.1916666667
26/05/2019,0.1850841751
27/05/2019,0.1942405203
28/05/2019,0.4250000000
29/05/2019,0.0301515152
30/05/2019,-0.0070707071
31/05/2019,0.0729403409
01/06/2019,0.0675000000
02/06/2019,0.1241666667
03/06/2019,0.0000000000
04/06/2019,0.0666666667
05/06/2019,0.0000000000
06/06/2019,0.0000000000
07/06/2019,0.0928571429
08/06/2019,0.0000000000
09/06/2019,0.0000000000
10/06/2019,0.1050000000
11/06/2019,0.0206060606
12/06/2019,0.1041666667
13/06/2019,0.1486111111
14/06/2019,0.0320861678
15/06/2019,0.2066592262
16/06/2019,0.1585714286
17/06/2019,0.0172619048
18/06/2019,0.0055555556
19/06/2019,0.0143162393
20/06/2019,0.0575000000
21/06/2019,0.1694828869
22/06/2019,0.0000000000
23/06/2019,0.0047979798
24/06/2019,0.0789354396
25/06/2019,0.1330454545
26/06/2019,0.1407017544
27/06/2019,0.0354166667
28/06/2019,0.1507102273
29/06/2019,0.3000000000
30/06/2019,0.1278571429
01/07/2019,0.2333333333
02/07/2019,0.2686688312
03/07/2019,0.1490740741
04/07/2019,0.0791666667
05/07/2019,0.0000000000
06/07/2019,0.0205128205
07/07/2019,0.0600000000
08/07/2019,0.1008262812
09/07/2019,0.1112961433
10/07/2019,0.3166666667
11/07/2019,0.2192307692
12/07/2019,0.1568277311
13/07/2019,0.1035027473
14/07/2019,0.0000000000
15/07/2019,0.0780303030
16/07/2019,0.1059848485
17/07/2019,0.1546464646
18/07/2019,0.1779416322
19/07/2019,0.0250000000
20/07/2019,0.0777777778
21/07/2019,0.0733333333
22/07/2019,0.0043467282
23/07/2019,0.0982954545
24/07/2019,0.0333333333
25/07/2019,-0.0046296296
26/07/2019,0.1178571429
27/07/2019,0.1238435374
28/07/2019,0.1123658352
29/07/2019,0.0000000000
30/07/2019,0.1530303030
31/07/2019,0.0500000000
01/08/2019,0.0519583333
02/08/2019,0.2142857143
03/08/2019,-0.2439393939
04/08/2019,0.1194852941
05/08/2019,0.2500000000
06/08/2019,0.2048611111
07/08/2019,0.1282467532
08/08/2019,0.1088194444
09/08/2019,0.1065586420
10/08/2019,0.1588235294
11/08/2019,0.1619047619
12/08/2019,0.0000000000
13/08/2019,0.2000000000
14/08/2019,0.1312500000
15/08/2019,0.0638095238
16/08/2019,-0.1150000000
17/08/2019,-0.1026785714
18/08/2019,0.0298629870
19/08/2019,0.0000000000
20/08/2019,0.1465674603
21/08/2019,0.0875000000
22/08/2019,0.0000000000
23/08/2019,0.2390909091
24/08/2019,0.0753151261
25/08/2019,0.1416666667
26/08/2019,0.1141414141
27/08/2019,0.0921296296
28/08/2019,0.0444444444
29/08/2019,0.0755555556
30/08/2019,0.1976851852
31/08/2019,0.2000000000
01/09/2019,-0.0170454545
02/09/2019,0.0000000000
03/09/2019,0.1097252285
04/09/2019,0.0455654762
05/09/2019,-0.0041666667
06/09/2019,0.1550000000
07/09/2019,0.1298240166
08/09/2019,0.2142857143
09/09/2019,0.0917640693
10/09/2019,0.2706302521
11/09/2019,0.1090909091
12/09/2019,0.1150793651
13/09/2019,0.0642857143
14/09/2019,0.1871828534
15/09/2019,0.1625000000
16/09/2019,0.1944444444
17/09/2019,0.1255546537
18/09/2019,0.1076530612
19/09/2019,0.1974358974
20/09/2019,0.0937500000
21/09/2019,0.0736979167
22/09/2019,0.0335147392
23/09/2019,0.0650462963
24/09/2019,0.1705774583
25/09/2019,0.0500000000
26/09/2019,0.1554946106
27/09/2019,0.0448063973
28/09/2019,0.2421428571
29/09/2019,0.0000000000
30/09/2019,0.0000000000
01/10/2019,0.2125313283
02/10/2019,0.0106150794
03/10/2019,0.1500000000
04/10/2019,0.0323232323
05/10/2019,0.1916666667
06/10/2019,0.2583333333
07/10/2019,0.0107142857
08/10/2019,0.1593750000
09/10/2019,0.0249149660
10/10/2019,0.2341269841
11/10/2019,0.3571428571
12/10/2019,0.1920341615
13/10/2019,0.2863636364
14/10/2019,0.1201646091
15/10/2019,0.0697306397
16/10/2019,0.1708333333
17/10/2019,-0.0347222222
18/10/2019,0.0000000000
19/10/2019,0.0000000000
20/10/2019,0.0000000000
21/10/2019,0.1548821549
22/10/2019,0.2000000000
23/10/2019,0.2393939394
24/10/2019,0.0711525974
25/10/2019,0.0437500000
26/10/2019,0.1850000000
27/10/2019,0.2064814815
28/10/2019,0.0820008913
29/10/2019,0.5000000000
30/10/2019,0.1647724868
31/10/2019,-0.1250000000
01/11/2019,0.4000000000
02/11/2019,0.0000000000
03/11/2019,0.0000000000
04/11/2019,0.3406250000
05/11/2019,0.2563809524
06/11/2019,0.0718750000
07/11/2019,0.0275252525
08/11/2019,0.0243796296
09/11/2019,-0.2944444444
10/11/2019,0.1125000000
11/11/2019,0.0000000000
12/11/2019,0.0000000000
13/11/2019,0.2796969697
14/11/2019,0.0928571429
15/11/2019,0.3285714286
16/11/2019,-0.0166666667
17/11/2019,0.0000000000
18/11/2019,-0.0925000000
19/11/2019,0.2960317460
20/11/2019,-0.1833333333
21/11/2019,0.1312500000
22/11/2019,0.1788095238
23/11/2019,0.1048469388
24/11/2019,0.1471313319
25/11/2019,-0.1500000000
26/11/2019,0.5333333333
27/11/2019,0.2144841270
28/11/2019,0.0000000000
29/11/2019,0.0000000000
30/11/2019,0.0000000000
01/12/2019,-0.0651736111
02/12/2019,0.2000000000
03/12/2019,-0.0178571429
04/12/2019,0.0000000000
05/12/2019,0.0000000000
06/12/2019,0.0000000000
07/12/2019,0.2487179487
08/12/2019,0.0166666667
09/12/2019,0.5000000000
10/12/2019,0.0516666667
11/12/2019,0.0000000000
12/12/2019,0.0415350877
13/12/2019,0.3333333333
14/12/2019,0.1916666667
15/12/2019,0.0000000000
16/12/2019,0.0000000000
17/12/2019,0.2666666667
18/12/2019,0.0132142857
19/12/2019,0.0390625000
20/12/2019,0.1708333333
21/12/2019,0.2012345679
22/12/2019,-0.0222927690
23/12/2019,0.1600000000
24/12/2019,0.0897321429
25/12/2019,0.0000000000
26/12/2019,0.1915836941
27/12/2019,-0.4333333333
28/12/2019,0.0157017544
29/12/2019,0.1009368236
30/12/2019,0.1417045830
31/12/2019,0.0250000000
01/01/2020,0.1500000000
02/01/2020,0.0000000000
03/01/2020,0.0000000000
04/01/2020,0.2500000000
05/01/2020,0.4000000000
06/01/2020,0.0000000000
07/01/2020,0.1007440476
08/01/2020,0.1500000000
09/01/2020,0.1000000000
10/01/2020,0.1309722222
11/01/2020,-0.0652777778
12/01/2020,0.1775000000
13/01/2020,0.1720000000
14/01/2020,0.1762306741
15/01/2020,0.2325396825
16/01/2020,-0.0380952381
17/01/2020,0.1150375940
18/01/2020,0.0000000000
19/01/2020,0.1200000000
20/01/2020,0.2875000000
21/01/2020,0.1077380952
22/01/2020,0.0386363636
23/01/2020,0.0857142857
24/01/2020,0.0500000000
25/01/2020,0.1478354978
26/01/2020,0.2000000000
27/01/2020,-0.0250000000
28/01/2020,0.0100000000
29/01/2020,0.0200000000
30/01/2020,0.0040000000
31/01/2020,0.0593137255
01/02/2020,0.1997402597
02/02/2020,0.1053968254
03/02/2020,0.0860912349
04/02/2020,0.2758928571
05/02/2020,0.0597222222
06/02/2020,0.1096060606
07/02/2020,0.2263888889
08/02/2020,0.1106060606
09/02/2020,0.2956111111
10/02/2020,0.1619872191
11/02/2020,0.0000000000
12/02/2020,0.0860416667
13/02/2020,-0.1000000000
14/02/2020,0.0452083333
15/02/2020,0.0231481481
16/02/2020,0.0312500000
17/02/2020,0.1110714286
18/02/2020,0.0766666667
19/02/2020,0.1208333333
20/02/2020,0.0586762153
21/02/2020,-0.0241666667
22/02/2020,0.2394444444
23/02/2020,0.0000000000
24/02/2020,0.0000000000
25/02/2020,0.1500000000
26/02/2020,0.1742441421
27/02/2020,0.0000000000
28/02/2020,0.0291666667
29/02/2020,0.0000000000
01/03/2020,0.0000000000
02/03/2020,-0.0233333333
03/03/2020,0.1478333333
04/03/2020,0.1888636364
05/03/2020,0.0681818182
06/03/2020,-0.3750000000
07/03/2020,0.0458333333
08/03/2020,0.1851607143
09/03/2020,0.0366666667
10/03/2020,0.1471491228
11/03/2020,0.0968750000
12/03/2020,-0.1833333333
13/03/2020,0.0000000000
14/03/2020,0.1275000000
15/03/2020,0.0454545455
16/03/2020,-0.0059166667
17/03/2020,0.1249206349
18/03/2020,0.0986153846
19/03/2020,0.0807823129
20/03/2020,0.0977182540
21/03/2020,0.1574702873
22/03/2020,0.1844557823
23/03/2020,0.1758246528
24/03/2020,0.1379992441
25/03/2020,0.1275757576
26/03/2020,0.0625000000
27/03/2020,0.2795454545
28/03/2020,0.3333333333
29/03/2020,0.0000000000
30/03/2020,0.0000000000
31/03/2020,0.1383750000
01/04/2020,0.1311250000
02/04/2020,0.0925000000
03/04/2020,0.1428757440
04/04/2020,0.0694444444
05/04/2020,0.0924256453
06/04/2020,0.2421875000
07/04/2020,0.1782716049
08/04/2020,0.1920995671
09/04/2020,0.1059523810
10/04/2020,0.0562500000
11/04/2020,0.1643333333
12/04/2020,0.1329931973
13/04/2020,0.0571428571
14/04/2020,0.0000000000
15/04/2020,0.1797222222
16/04/2020,0.1189742312
17/04/2020,0.0865740741
18/04/2020,0.1239248512
19/04/2020,0.2486394558
20/04/2020,0.1400000000
21/04/2020,-0.0500000000
22/04/2020,0.1966068852
23/04/2020,0.1270987654
24/04/2020,0.1921428571
25/04/2020,0.1168897835
26/04/2020,0.1414930556
27/04/2020,0.1714393939
28/04/2020,0.1083333333
29/04/2020,0.1625000000
30/04/2020,0.0000000000
